"統計名：","法人企業統計調査 時系列データ"
"表番号：","1"
"表題：","[時系列データ] 金融業、保険業以外の業種(原数値)"
"実施年月：","2024年度","-"

"*","計算結果が値を持たない項目"
"***","数字が得られないもの"

"","","","","","","","","","/調査項目 (金融業、保険業以外の業種) コード","003","004","008","024","025","045"
"","","","","","","","","","/調査項目 (金融業、保険業以外の業種) 補助コード","-","-","-","-","-","-"
"業種 (金融業、保険業以外の業種) コード","業種 (金融業、保険業以外の業種) 補助コード","業種 (金融業、保険業以外の業種)","規模 (金融業、保険業以外の業種) コード","規模 (金融業、保険業以外の業種) 補助コード","規模 (金融業、保険業以外の業種)","年  期 コード","年  期 補助コード","年  期","/調査項目 (金融業、保険業以外の業種)","受取手形(当期末流動資産)【百万円】","売掛金(当期末流動資産)【百万円】","製品又は商品(当期末流動資産)【百万円】","支払手形(当期末流動負債)【百万円】","買掛金(当期末流動負債)【百万円】","売上高(当期末)【百万円】"
"104","","全産業（除く金融保険業）","17","","1千万円以上 - 2千万円未満","20230","","2023年度","","2,551,951","17,214,141","7,473,436","2,305,921","10,529,896","165,303,894"
"104","","全産業（除く金融保険業）","17","","1千万円以上 - 2千万円未満","20240","","2024年度","","2,480,564","24,022,675","9,173,405","2,556,039","14,870,385","181,118,474"
"108","","製造業","26","","全規模","20150","","2015年度","","9,577,934","67,349,068","17,005,931","10,173,162","43,055,297","397,842,127"
"108","","製造業","26","","全規模","20160","","2016年度","","9,409,064","69,029,412","16,847,954","10,127,804","44,682,930","395,561,444"
"108","","製造業","26","","全規模","20170","","2017年度","","10,240,465","71,218,290","17,785,821","10,816,517","45,837,930","406,259,788"
"108","","製造業","26","","全規模","20180","","2018年度","","10,305,765","71,541,282","18,457,406","10,851,527","45,471,487","414,269,775"
"108","","製造業","26","","全規模","20190","","2019年度","","9,149,764","66,582,282","18,754,281","9,753,288","41,646,105","398,499,697"
"108","","製造業","26","","全規模","20200","","2020年度","","8,298,616","66,634,997","18,711,659","8,565,601","41,891,080","365,094,778"
"108","","製造業","26","","全規模","20210","","2021年度","","9,054,768","72,854,618","20,788,139","9,546,210","46,274,440","401,773,979"
"108","","製造業","26","","全規模","20220","","2022年度","","9,760,060","75,722,590","24,093,805","9,690,687","49,778,599","436,341,951"
