"統計名：","法人企業統計調査 時系列データ"
"表番号：","1"
"表題：","[時系列データ] 金融業、保険業以外の業種(原数値)"
"実施年月：","2024年度","-"

"*","計算結果が値を持たない項目"
"***","数字が得られないもの"

"","","","","","","","","","/調査項目 (金融業、保険業以外の業種) コード","065","057","066","235"
"","","","","","","","","","/調査項目 (金融業、保険業以外の業種) 補助コード","-","-","-","-"
"業種 (金融業、保険業以外の業種) コード","業種 (金融業、保険業以外の業種) 補助コード","業種 (金融業、保険業以外の業種)","規模 (金融業、保険業以外の業種) コード","規模 (金融業、保険業以外の業種) 補助コード","規模 (金融業、保険業以外の業種)","年  期 コード","年  期 補助コード","年  期","/調査項目 (金融業、保険業以外の業種)","役員給与(当期末)【百万円】","役員賞与(当期末)【百万円】","従業員給与(当期末)【百万円】","従業員賞与(当期末)【百万円】"
"108","","製造業","18","","1千万円以上 - 5千万円未満","20240","","2024年度","","1,928,146","84,796","7,872,148","1,288,524"
"108","","製造業","16","","1千万円未満","20150","","2015年度","","1,346,747","17,704","2,164,923","169,563"
"108","","製造業","16","","1千万円未満","20160","","2016年度","","1,387,059","14,965","2,169,512","152,208"
"108","","製造業","16","","1千万円未満","20170","","2017年度","","1,362,617","14,026","2,226,154","152,168"
"108","","製造業","16","","1千万円未満","20180","","2018年度","","1,245,087","8,189","2,041,653","164,821"
"108","","製造業","16","","1千万円未満","20190","","2019年度","","1,219,953","12,849","1,958,187","159,769"
"108","","製造業","16","","1千万円未満","20200","","2020年度","","1,176,746","12,945","1,855,077","140,421"
"108","","製造業","16","","1千万円未満","20210","","2021年度","","1,127,939","20,313","1,747,883","213,741"
"108","","製造業","16","","1千万円未満","20220","","2022年度","","1,103,691","42,337","1,841,580","151,956"
"108","","製造業","16","","1千万円未満","20230","","2023年度","","1,167,335","69,179","1,954,266","154,221"
"108","","製造業","16","","1千万円未満","20240","","2024年度","","1,379,040","40,256","1,929,747","187,869"
"108","","製造業","23","","1億円以上","20150","","2015年度","","614,466","78,021","20,508,910","6,263,938"
"108","","製造業","23","","1億円以上","20160","","2016年度","","611,699","80,199","20,619,273","6,294,581"
"108","","製造業","23","","1億円以上","20170","","2017年度","","617,767","101,283","20,690,771","6,452,760"
"108","","製造業","23","","1億円以上","20180","","2018年度","","625,003","95,981","21,201,896","6,612,250"
"108","","製造業","23","","1億円以上","20190","","2019年度","","619,310","83,708","21,282,108","6,546,042"
"108","","製造業","23","","1億円以上","20200","","2020年度","","605,304","86,944","20,689,674","6,267,765"
"108","","製造業","23","","1億円以上","20210","","2021年度","","603,032","103,191","21,302,687","6,871,115"
"108","","製造業","23","","1億円以上","20220","","2022年度","","608,217","103,297","21,620,423","7,021,700"
"108","","製造業","23","","1億円以上","20230","","2023年度","","615,969","104,160","21,910,023","7,201,408"
"108","","製造業","23","","1億円以上","20240","","2024年度","","624,294","116,032","23,444,153","7,824,043"
"108","","製造業","22","","1億円未満","20150","","2015年度","","3,777,384","108,870","13,560,334","1,935,047"
"108","","製造業","22","","1億円未満","20160","","2016年度","","3,829,642","98,814","14,205,724","2,035,924"
"108","","製造業","22","","1億円未満","20170","","2017年度","","3,903,557","112,167","14,620,102","2,126,015"
"108","","製造業","22","","1億円未満","20180","","2018年度","","3,787,994","106,205","13,896,979","2,129,848"
"108","","製造業","22","","1億円未満","20190","","2019年度","","3,596,382","98,980","12,846,852","1,975,321"
"108","","製造業","22","","1億円未満","20200","","2020年度","","3,402,244","75,298","12,167,529","1,706,676"
"108","","製造業","22","","1億円未満","20210","","2021年度","","3,380,082","114,996","12,592,663","2,041,002"
"108","","製造業","22","","1億円未満","20220","","2022年度","","3,578,334","158,192","13,638,205","2,155,415"
"108","","製造業","22","","1億円未満","20230","","2023年度","","3,631,330","181,417","13,480,541","2,279,692"
"108","","製造業","22","","1億円未満","20240","","2024年度","","3,712,737","164,007","14,013,899","2,385,326"
"108","","製造業","20","","2千万円以上 - 5千万円未満","20150","","2015年度","","653,319","34,589","3,275,187","477,649"
"108","","製造業","20","","2千万円以上 - 5千万円未満","20160","","2016年度","","688,019","23,405","3,654,946","584,068"
